"18.","Hakin Kim","https://athletes.aidainternational.org/Profile-be3f19d6-e760-42c6-bb85-bb542f0f7ad3","(Republic of Korea)","32","28","-","4","-","-","-","-","-"
"19.","Anders Lau Nielsen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001717","(Denmark)","32","-","-","-","32","-","-","-","-"
"20.","Rommel Tellez","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000097e","(Venezuela)","32","-","-","-","-","12","-","-","20"
"1.","Simon Rönnqvist","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016bb","(Finland)","32","-","-","-","-","-","-","-","32"
"2.","Julia Brechenmacher","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000054b","(Germany)","32","-","32","-","-","-","-","-","-"
"3.","Job Romijn","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000003d5","(Netherlands)","32","-","32","-","-","-","-","-","-"
"4.","Wence Gao","https://athletes.aidainternational.org/Profile-3f8a6ccf-d718-43b7-8198-8e6cac8bd069","(China)","32","-","-","32","-","-","-","-","-"
"5.","Yunzhen Chen","https://athletes.aidainternational.org/Profile-8360218b-7264-426b-9dda-272500f3346c","(China)","31.8","31.8","-","-","-","-","-","-","-"
"6.","Marijke Wiss","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001679","(Netherlands)","31.6","31.6","-","-","-","-","-","-","-"
"7.","Ivo Zagorchinov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000179c","(Bulgaria)","31.6","31.6","-","-","-","-","-","-","-"
"8.","Jean-Pierre Sneyers","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000593","(Belgium)","31.6","31.6","-","-","-","-","-","-","-"
"9.","Verónica Grande","https://athletes.aidainternational.org/Profile-08048e22-18b1-420d-9d2c-dc6bcebe6006","(Mexico)","31.5","-","31.5","-","-","-","-","-","-"
"10.","Lenara Apanasiuk","https://athletes.aidainternational.org/Profile-616662a4-144a-4d7d-85cc-17a3ec440d44","(Russian Federation)","31.5","-","31.5","-","-","-","-","-","-"
"11.","Joao Freitas","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000002b3","(Portugal)","31.5","-","31.5","-","-","-","-","-","-"
"12.","Rafael Rech","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008fa","(Brazil)","31.5","-","19","-","12.5","-","-","-","-"
"13.","Yaraslava  Kicha","https://athletes.aidainternational.org/Profile-4ab06c80-5bc7-438e-9eda-3ca65080663e","(Belarus)","31.5","-","31.5","-","-","-","-","-","-"
"14.","Geng Shi","https://athletes.aidainternational.org/Profile-71aac06c-065e-44da-937c-a758dd851fd5","(China)","31.5","-","31.5","-","-","-","-","-","-"
"15.","Oswaldo Garcia","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000001cc","(Venezuela)","31.5","-","-","-","31.5","-","-","-","-"
"16.","Hengxuan Zhao","https://athletes.aidainternational.org/Profile-015e9544-65e7-4d06-94c1-ca7c95810bc7","(China)","31.5","-","-","-","31.5","-","-","-","-"
"17.","Changseob Noh","https://athletes.aidainternational.org/Profile-b4b33527-6c49-4ae8-a1a5-723212ab4433","(Republic of Korea)","31.5","-","-","-","31.5","-","-","-","-"
"18.","Shuying Pan","https://athletes.aidainternational.org/Profile-76b6bf34-712f-41f8-95df-f5bd5e77f071","(China)","31.5","-","31.5","-","-","-","-","-","-"
"19.","Lini Peng","https://athletes.aidainternational.org/Profile-630c7ff5-0dfa-421e-97d3-a08fbf3afdc0","(China)","31.2","31.2","-","-","-","-","-","-","-"
"20.","Fei Xie","https://athletes.aidainternational.org/Profile-348f1394-f90f-46f2-a8cc-e19e584bada8","(China)","31.2","31.2","-","-","-","-","-","-","-"
"1.","Paul Woodhouse","https://athletes.aidainternational.org/Profile-39e3aece-c463-443a-8013-d1a03a0a0031","(United Kingdom)","31.2","31.2","-","-","-","-","-","-","-"
"2.","Hava Wandel","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001289","(Israel)","31.2","31.2","-","-","-","-","-","-","-"
"3.","Wun-Der Lo","https://athletes.aidainternational.org/Profile-300507f3-3602-497e-9afe-a8e3d3048607","(Taiwan)","31.2","31.2","-","-","-","-","-","-","-"
"4.","Chiung-Fang Chang","https://athletes.aidainternational.org/Profile-6022e4de-9bbe-409b-952d-9169aa8152aa","(Taiwan)","31.2","31.2","-","-","-","-","-","-","-"
"5.","Jiehui Huang","https://athletes.aidainternational.org/Profile-b73088e1-bf98-49cc-a8c6-c51237eec50b","(China)","31.2","31.2","-","-","-","-","-","-","-"
"6.","Theodoros Tsoutis","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c84","(Greece)","31.2","15.2","16","-","-","-","-","-","-"
"7.","You Jin Kim","https://athletes.aidainternational.org/Profile-cb4fb6f0-8fea-4af0-be3d-b697a442c9a5","(Republic of Korea)","31","-","-","-","-","31","-","-","-"
"8.","Fok Ka Lao","https://athletes.aidainternational.org/Profile-3f170fd1-50ea-49f0-b457-a26811f35b0c","(China)","31","-","-","-","31","-","-","-","-"
"9.","Andrey Burkovsky","https://athletes.aidainternational.org/Profile-b7c07d81-0cbd-49ba-b28c-6c4de9efb396","(Canada)","31","-","-","31","-","-","-","-","-"
"10.","Liou Sih-Ping","https://athletes.aidainternational.org/Profile-7a25634c-652c-4c6f-a3fe-54922ab11442","(Taiwan)","31","31","-","-","-","-","-","-","-"
"11.","Nikos Leontaridis","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000006d7","(Greece)","31","-","-","-","-","31","-","-","-"
"12.","Yong Oh","https://athletes.aidainternational.org/Profile-b2336e9b-78c6-48e6-a53c-232fd4c29b6a","(Republic of Korea)","31","-","-","-","31","-","-","-","-"
"13.","Hyeyeon Ji","https://athletes.aidainternational.org/Profile-8d3e4969-6d48-42a5-a36f-a52a8c01a128","(Republic of Korea)","31","31","-","-","-","-","-","-","-"
"14.","John Mcgeagh","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008ee","(United Kingdom)","31","-","-","-","-","31","-","-","-"
"15.","Alkis Michael","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001065","(Cyprus)","31","-","-","-","-","31","-","-","-"
"16.","Cui Xinyue","https://athletes.aidainternational.org/Profile-1bf90273-e17b-4ba3-9d80-dac554f9090d","(China)","31","-","-","-","-","-","-","16","15"
"17.","Antione Indaco","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000016c","(Switzerland)","31","-","31","-","-","-","-","-","-"
"18.","Mikhail Ivancov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a07","(Russian Federation)","31","31","-","-","-","-","-","-","-"
"19.","Yiting Gu","https://athletes.aidainternational.org/Profile-de30c15d-efe3-41bc-8f7e-0dbc6c72cf49","(China)","31","-","-","31","-","-","-","-","-"
"20.","Ekaterina Golovina","https://athletes.aidainternational.org/Profile-d6f145fa-ff67-4b84-aac5-c3b10bd754b8","(Russian Federation)","31","31","-","-","-","-","-","-","-"
"1.","John Cooknell","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000a3b","(United Kingdom)","31","-","-","-","-","31","-","-","-"
"2.","Diana García Benito","https://athletes.aidainternational.org/Profile-34d10657-15e6-4039-b8c0-530364cefafb","(Spain)","31","-","-","-","-","-","-","31","-"
"3.","Ian Ferris","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c2e","(United Kingdom)","31","-","-","-","-","-","-","-","31"
"4.","Fernando Montes","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000009a5","(Venezuela)","31","-","-","-","31","-","-","-","-"
"5.","Aleksey Levkin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b45","(Russian Federation)","31","-","-","-","31","-","-","-","-"
"6.","Annika Wenzel","https://athletes.aidainternational.org/Profile-afa624b6-745f-4b83-ad51-7ba1613b2992","(Sweden)","31","-","31","-","-","-","-","-","-"
"7.","Linus Pettersson","https://athletes.aidainternational.org/Profile-983fd04d-1aed-4eae-9554-736d8590bd54","(Sweden)","31","-","-","-","-","31","-","-","-"
"8.","Nikola Cvitkovic","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001776","(Montenegro)","31","-","31","-","-","-","-","-","-"
"9.","Hyunsuk Kim","https://athletes.aidainternational.org/Profile-2202e625-8c2c-4ef4-a7cd-6dc995b0e66d","(Republic of Korea)","31","-","-","-","31","-","-","-","-"
"10.","Anton Kemmeren","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000046d","(Netherlands)","31","31","-","-","-","-","-","-","-"
"11.","Ricky Andrews","https://athletes.aidainternational.org/Profile-813eb71d-abe8-4ba5-a405-599e4d3e3d37","(United Kingdom)","31","-","-","-","-","31","-","-","-"
"12.","Patricia Pischiutta","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000b4f","(Venezuela)","31","-","-","-","-","31","-","-","-"
"13.","Sarah Koch","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001215","(Switzerland)","31","-","-","-","31","-","-","-","-"
"14.","Federico Erroi","https://athletes.aidainternational.org/Profile-07bd58f8-bffb-4268-9aee-d64647e3b9cf","(United Arab Emirates)","31","-","-","-","-","-","-","31","-"
"15.","Evan Peelle","https://athletes.aidainternational.org/Profile-35895ed0-d771-4747-a76c-8ddbcc8f5536","(United States)","31","-","-","-","-","-","-","-","31"
"16.","Yoeun Chun","https://athletes.aidainternational.org/Profile-258151e7-1574-4d0e-9f33-4f0ab0c0101f","(Republic of Korea)","31","-","-","-","-","-","31","-","-"
"17.","Erika Ogushi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000007ab","(Japan)","31","-","-","-","31","-","-","-","-"
"18.","Ginés Gómez Úbeda","https://athletes.aidainternational.org/Profile-a17a6c84-8588-4e3d-946c-0fc0f90ed20e","(Spain)","31","-","-","-","-","-","-","-","31"
"19.","Maryia Hryhoryeva","https://athletes.aidainternational.org/Profile-7a14d7c1-e102-469f-819c-a87dbfd6eb1c","(Belarus)","31","-","-","-","31","-","-","-","-"
"20.","Seongung Yun","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000018d1","(Republic of Korea)","31","31","-","-","-","-","-","-","-"
"1.","Anne Bojahr","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f7b","(Germany)","31","-","31","-","-","-","-","-","-"
"2.","Emiko Uryu","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000007de","(Japan)","31","31","-","-","-","-","-","-","-"
"3.","Anna Karina Schmitt","https://athletes.aidainternational.org/Profile-725adae1-49d8-4da1-a01a-c4cfed250006","(Germany)","31","-","-","-","-","-","-","-","31"
"4.","Odette Wood","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000122e","(New Zealand)","31","-","31","-","-","-","-","-","-"
"5.","Vesa Mäkelä","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000482","(Finland)","31","-","-","-","-","31","-","-","-"
"6.","Akiko Inaba","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000054e","(Japan)","31","-","31","-","-","-","-","-","-"
"7.","Jhourdan Mazzei","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000006d8","(Venezuela)","31","-","-","-","-","31","-","-","-"
"8.","Charone De Souza Matos","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008a3","(Brazil)","30.8","30.8","-","-","-","-","-","-","-"
"9.","Xihan Yao","https://athletes.aidainternational.org/Profile-74185d2c-74d4-4a9e-8bf0-672c57f5c94b","(China)","30.8","30.8","-","-","-","-","-","-","-"
"10.","Byeongsu Kim","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001867","(Republic of Korea)","30.8","30.8","-","-","-","-","-","-","-"
"11.","Patrick Jean","https://athletes.aidainternational.org/Profile-00c6a529-21ad-4cc2-adce-dabe35eb4eb5","(Canada)","30.8","30.8","-","-","-","-","-","-","-"
"12.","Andrei Pavel","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001900","(Romania)","30.8","30.8","-","-","-","-","-","-","-"
"13.","Shu Wang","https://athletes.aidainternational.org/Profile-e8d17903-9afd-4ea3-b32b-4942d29fc4f3","(China)","30.6","30.6","-","-","-","-","-","-","-"
"14.","Bookyung Kim","https://athletes.aidainternational.org/Profile-003f86ba-fa93-491e-89da-947de849b241","(Republic of Korea)","30.6","30.6","-","-","-","-","-","-","-"
"15.","Sandra Stocker","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000171b","(Germany)","30.6","30.6","-","-","-","-","-","-","-"
"16.","Gudrun Ottenritter","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000056","(Germany)","30.5","-","30.5","-","-","-","-","-","-"
"17.","Jared Cloutier","https://athletes.aidainternational.org/Profile-cb940713-d996-49c4-8741-a9c9ba70019c","(Canada)","30.5","-","-","-","30.5","-","-","-","-"
"18.","Jã¸Rgen Michael Bã¦Kmark","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000150e","(Denmark)","30.5","-","30.5","-","-","-","-","-","-"
"19.","Antonis Tassis","https://athletes.aidainternational.org/Profile-eaf419c4-1361-444a-85c3-300d8879974f","(Greece)","30.5","-","30.5","-","-","-","-","-","-"
"20.","Socrates Kaskaniis","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000015f5","(Greece)","30.5","-","30.5","-","-","-","-","-","-"
"1.","Margarehte Kohl","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000054","(Germany)","30.5","-","30.5","-","-","-","-","-","-"
"2.","Henrique  Lima","https://athletes.aidainternational.org/Profile-4e88c221-d568-476d-91cb-f0d6f73496f9","(Brazil)","30.5","-","-","30.5","-","-","-","-","-"
"3.","Claudia Hess","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000055","(Germany)","30.5","-","30.5","-","-","-","-","-","-"
"4.","George Dassesse","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000e2e","(Belgium)","30.5","-","30.5","-","-","-","-","-","-"
"5.","Ruiyan Sun","https://athletes.aidainternational.org/Profile-d30996a2-af93-4a22-b56d-8f49f77204c0","","30.5","-","-","30.5","-","-","-","-","-"
"6.","Eunhwa Ji","https://athletes.aidainternational.org/Profile-f35bd36b-a552-4397-b650-43c33f27681a","(Republic of Korea)","30.5","-","-","30.5","-","-","-","-","-"
"7.","On Kit Tang","https://athletes.aidainternational.org/Profile-bfe137d9-ba9f-4242-800f-3eae1e3fede3","(Hong Kong)","30.4","30.4","-","-","-","-","-","-","-"
"8.","Younghun Do","https://athletes.aidainternational.org/Profile-ed37f0d1-413f-40e5-8b2c-d642801bdb3e","(Republic of Korea)","30.4","30.4","-","-","-","-","-","-","-"
"9.","Kwangsug Lee","https://athletes.aidainternational.org/Profile-2bfd37b7-d5b8-4d14-9d3e-2d85dc6076de","(Republic of Korea)","30.4","30.4","-","-","-","-","-","-","-"
"10.","(Kaixin) Guiru Chen","https://athletes.aidainternational.org/Profile-13c5a52d-c57f-4667-9d63-05a611fb1eaa","(China)","30.2","30.2","-","-","-","-","-","-","-"
"11.","Axel Bertram","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001612","(Germany)","30.2","30.2","-","-","-","-","-","-","-"
"12.","Dongming Duan","https://athletes.aidainternational.org/Profile-b08b5800-bdc6-4a4e-aca3-93ecaedb3471","(China)","30.2","30.2","-","-","-","-","-","-","-"
"13.","Seiji Nishiguchi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000486","(Japan)","30","-","-","-","-","30","-","-","-"
"14.","Gyusik Choi","https://athletes.aidainternational.org/Profile-591b48ba-c153-4c1f-9df0-ee738eb5635c","(Republic of Korea)","30","-","-","-","-","30","-","-","-"
"15.","Reda Guehria","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001918","(International)","30","-","-","-","-","-","-","-","30"
"16.","Chen Ran","https://athletes.aidainternational.org/Profile-747cac7e-8522-4efb-a956-a5df6504d7a2","(China)","30","-","30","-","-","-","-","-","-"
"17.","Peter Lindholm","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000234","(Sweden)","30","-","-","-","-","30","-","-","-"
"18.","Kwan Ho Jimmy Wong","https://athletes.aidainternational.org/Profile-60f4e397-8eb3-45e5-a8b5-57370411d626","(Hong Kong)","30","-","-","-","30","-","-","-","-"
"19.","Kader Ycpr","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005a9","(France)","30","-","-","-","-","30","-","-","-"
"20.","Yushi Tamaki","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000aeb","(Japan)","30","-","-","-","-","30","-","-","-"
"1.","Zong Zixin","https://athletes.aidainternational.org/Profile-6dbf38fa-535e-4758-a25b-8bcac8744c3e","(China)","30","30","-","-","-","-","-","-","-"
"2.","Nayoung Moon","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000018ae","(Republic of Korea)","30","-","-","-","-","30","-","-","-"
"3.","Juhui Kim","https://athletes.aidainternational.org/Profile-5ecf6c4e-fe28-4374-acff-82b7d8c10b85","(Republic of Korea)","30","-","-","-","-","-","30","-","-"
"4.","Brendan Cornelissen","https://athletes.aidainternational.org/Profile-3a5fd748-f3f6-46c6-8686-f20f6256fd6c","(Netherlands)","30","-","-","-","-","30","-","-","-"
"5.","Stavros Sioltzidis","https://athletes.aidainternational.org/Profile-d8ec4dcd-5931-4537-a592-938758436901","(Greece)","30","-","-","-","-","30","-","-","-"
"6.","Philippe Shink","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000237","(Canada)","30","-","-","-","-","30","-","-","-"
"7.","Mauro Llanos","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001943","(Colombia)","30","-","-","-","-","-","-","-","30"
"8.","Mixalhs Georgiou","https://athletes.aidainternational.org/Profile-277dd225-72f4-426e-ad3c-fbf925670aae","(Greece)","30","-","-","30","-","-","-","-","-"
"9.","Lilith Krumbholz","https://athletes.aidainternational.org/Profile-6decf166-21d4-4512-9496-dad5b9b31704","(Sweden)","30","-","30","-","-","-","-","-","-"
"10.","Box Zhoubo","https://athletes.aidainternational.org/Profile-865797e5-b38d-43e7-945b-ef627d694499","(China)","30","-","-","-","-","30","-","-","-"
"11.","Dino Nerweyi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c9a","(Finland)","30","-","-","-","-","30","-","-","-"
"12.","Mohammad Wazzan","https://athletes.aidainternational.org/Profile-6a8deb84-9398-4fe6-b823-925efa0916f0","(Syrian Arab Republic)","30","-","-","-","-","-","-","-","30"
"13.","Naoyuki Suguki","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000081f","(Japan)","30","-","-","-","-","30","-","-","-"
"14.","Anastasia Bondar","https://athletes.aidainternational.org/Profile-d82cc16d-758b-4ca9-9759-37b7ae483abd","(Ukraine)","30","-","-","-","-","-","15","-","15"
"15.","Michael Sackewitz","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000003e3","(Germany)","30","-","30","-","-","-","-","-","-"
"16.","Kareem Madoor","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016d7","(Egypt)","30","14","16","-","-","-","-","-","-"
"17.","Sakae Morikawa","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000016de","(Japan)","30","-","-","-","-","-","-","-","30"
"18.","Shuhei Kanbe","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f8f","(Japan)","30","30","-","-","-","-","-","-","-"
"19.","Rakel Calderer","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001088","(Spain)","30","-","-","-","-","-","-","-","30"
"20.","Nina Sautina","https://athletes.aidainternational.org/Profile-f9aeeadb-c85a-47b3-a8f1-fe2f092abb7e","(Russian Federation)","30","-","-","-","-","-","30","-","-"
"1.","Trond Klimen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008de","(Norway)","30","-","-","-","-","-","-","30","-"
"2.","Sungho Jun","https://athletes.aidainternational.org/Profile-45317631-adb5-4b05-9021-073bc59f83ae","(Republic of Korea)","30","-","-","-","-","-","30","-","-"
"3.","Ekaterina Antipova","https://athletes.aidainternational.org/Profile-946529b5-ff6e-44b3-9174-5f0c9736ac0c","(Russian Federation)","30","-","-","-","30","-","-","-","-"
"4.","Xenis Drousiotis","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000012bf","(Cyprus)","30","-","-","-","-","30","-","-","-"
"5.","Karin Heden","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000ddd","(Sweden)","30","-","-","-","-","30","-","-","-"
"6.","David Nelson","https://athletes.aidainternational.org/Profile-40da22e0-758d-4e2b-bfa5-6ff0fe82eec4","(United Arab Emirates)","30","-","-","-","-","30","-","-","-"
"7.","Ramar Acuna","https://athletes.aidainternational.org/Profile-470d8077-3cb4-40ea-a279-cda43eb0006e","(Philippines)","30","-","-","-","-","-","-","30","-"
"8.","Heeyeon Kim","https://athletes.aidainternational.org/Profile-aed023e4-c505-48fb-bc98-c5d5e6b18d59","(Republic of Korea)","30","30","-","-","-","-","-","-","-"
"9.","Noam Ifargan","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000012ae","(Israel)","30","-","-","-","-","30","-","-","-"
"10.","Bettina Krumm","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001621","(Germany)","30","-","-","-","-","30","-","-","-"
"11.","Dave Mullins","https://athletes.aidainternational.org/Profile-367822c8-fb23-41ed-b4fa-a0e46951619d","(Australia)","30","-","-","-","-","30","-","-","-"
"12.","Mirjana Gavrilovic","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000073e","(Serbia)","30","30","-","-","-","-","-","-","-"
"13.","Andres Pereira","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001944","(Colombia)","30","-","-","-","-","-","-","-","30"
"14.","Alexis Grice","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000034d","(United Kingdom)","30","-","-","-","-","30","-","-","-"
"15.","Bu Maohua","https://athletes.aidainternational.org/Profile-69f3c065-c437-4f17-a773-4ee5757e4f31","(China)","30","-","-","-","-","30","-","-","-"
"16.","Vasilis Pourgouras","https://athletes.aidainternational.org/Profile-2c4c5d50-882f-4900-bdf4-782857315970","(Cyprus)","30","-","30","-","-","-","-","-","-"
"17.","Aurelie Goupil","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001959","(France)","30","30","-","-","-","-","-","-","-"
"18.","Vered Ben Yaakov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005b5","(Israel)","30","-","-","-","-","30","-","-","-"
"19.","Evgeny Shukin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000117d","(Russian Federation)","30","32","-","-","-2","-","-","-","-"
"20.","Nikita Petrov","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001175","(Russian Federation)","30","30","-","-","-","-","-","-","-"
"1.","Nataliia Shadura","https://athletes.aidainternational.org/Profile-af5bda59-e280-4390-b5cf-ce32dcd5e74a","(Ukraine)","30","-","-","-","-","-","15","-","15"
"2.","Joan Lluc Vazquez Gorriz","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000198f","(Spain)","30","-","-","-","-","-","-","-","30"
"3.","Bo Liu","https://athletes.aidainternational.org/Profile-cfad9e0c-2e3a-4b61-aed5-f5d50145ec64","(China)","30","-","-","-","30","-","-","-","-"
"4.","Byoungju Park","https://athletes.aidainternational.org/Profile-723e23d0-7043-4a34-8f16-8adb8f4bcda7","(Republic of Korea)","30","-","-","-","-","-","30","-","-"
"5.","Satoru Hiruma","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000698","(Japan)","30","-","-","-","30","-","-","-","-"
"6.","Nikolaos Vasiloudis","https://athletes.aidainternational.org/Profile-f6d9f7b1-129c-405d-91b0-2157484f2eef","(Greece)","30","-","-","-","-","30","-","-","-"
"7.","Petrov Andrey","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f55","(Russian Federation)","30","-","-","-","-","30","-","-","-"
"8.","Mahmoud Sulimin Goma","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000152d","(Egypt)","30","-","-","-","-","30","-","-","-"
"9.","Geraldine Mcveay Hervel","https://athletes.aidainternational.org/Profile-30f36bb9-e340-4b60-a83d-4508c4fb64bb","(Mauritius)","30","-","-","-","-","-","-","-","30"
"10.","Garrett Staats","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000017e2","(South Africa)","30","-","-","-","-","30","-","-","-"
"11.","Omar Soto","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005ac","(Mexico)","30","-","-","-","-","20","-","-","10"
"12.","Rashed Al-Hamelin","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000018f1","(United Arab Emirates)","30","-","30","-","-","-","-","-","-"
"13.","Akira Kanazawa","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000aee","(Japan)","30","-","-","-","-","30","-","-","-"
"14.","Krzysztof Mierzecki","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000236","(Poland)","30","-","-","-","-","30","-","-","-"
"15.","Danail Vylkov","https://athletes.aidainternational.org/Profile-ff292712-83aa-4404-8979-d8f3b1b36088","(Bulgaria)","30","-","30","-","-","-","-","-","-"
"16.","Akira Sato","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000081e","(Japan)","30","-","-","-","-","30","-","-","-"
"17.","Chaeyeon Park","https://athletes.aidainternational.org/Profile-7900b99e-35b6-42ce-90d8-c09bf9c12f6f","(Republic of Korea)","30","-","-","-","-","30","-","-","-"
"18.","Benny Nielsen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000bc0","(Denmark)","30","-","-","-","-","30","-","-","-"
"19.","Giorgos Mageirakis","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000006d9","(Greece)","30","-","-","-","-","30","-","-","-"
"20.","Anna Kukolnikova","https://athletes.aidainternational.org/Profile-098efa3c-1966-47d1-9ca5-43a3a377e0e3","(Russian Federation)","30","30","-","-","-","-","-","-","-"
"1.","Bert Ytterhag","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000829","(Sweden)","30","-","-","-","-","-","-","10","20"
"2.","Jayun Choi","https://athletes.aidainternational.org/Profile-ef661777-bea6-44c3-8977-082fa5e14c51","(Republic of Korea)","30","-","-","-","30","-","-","-","-"
"3.","Hyun Il Song","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000018af","(Republic of Korea)","30","-","-","-","-","-","-","-","30"
"4.","Anastasia Scherbakova","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001948","(Russian Federation)","30","-","-","-","-","-","-","-","30"
"5.","Ana Rosa Gonzales","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005f5","(Mexico)","30","-","30","-","-","-","-","-","-"
"6.","Stefan Pfenning","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000132e","(Germany)","29.8","29.8","-","-","-","-","-","-","-"
"7.","David Laurent","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001256","(Canada)","29.6","29.6","-","-","-","-","-","-","-"
"8.","Peter Van Hove","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000ac7","(Netherlands)","29.6","29.6","-","-","-","-","-","-","-"
